# 
# Header Description:
# 
# Version: v3.0.3.1 Platform: 11 Manufacturer: OnePlus Model: HD1901
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
Status,1651496151000,46,41,6,19,1575420032,0.00,147.00,64.00,0,1,0,0.0
Status,1651496151000,46,42,6,24,1575420032,0.00,291.00,13.00,0,1,0,0.0
Status,1651496151000,46,43,6,26,1575420032,0.00,80.00,22.00,0,1,0,0.0
Status,1651496151000,46,44,6,31,1575420032,0.00,243.00,28.00,0,1,0,0.0
Status,1651496151000,46,45,6,33,1575420032,0.00,25.00,45.00,0,1,0,0.0
Fix,GPS,17.4070168,78.5195718,410.497864,0.000000,38.020763,0.000000,1651496152000,1.2033287,0.0,79587798520256,36.887363
Raw,1651496151436,414683292000000,,,-1335116686144925532,0.7169790267944336,432.81971011310816,-84.84458344876967,39.64792354035401,29,15,0.0,16399,132969368964616,70,21.3,-161.36903381347656,1.8385000228881836,16,0.0,0.0,1.57542003E9,,,,0,,1,-1.0,17.7,0.0,0.0,,,C,
Raw,1651496151436,414683292000000,,,-1335116686144925532,0.7169790267944336,432.81971011310816,-84.84458344876967,39.64792354035401,29,29,0.0,16399,132955357940249,1503,17.3,273.11859130859375,9.932000160217285,16,0.0,0.0,1.56109798E9,,,,0,,5,-8.76,13.0,-1508.578125,35.521514892578125,,,I,
Raw,1651496151436,414683292000000,,,-1335116686144925532,0.7169790267944336,432.81971011310816,-84.84458344876967,39.64792354035401,29,19,0.0,16399,132955360080429,122,17.3,443.0639343261719,10.641500473022461,16,0.0,0.0,1.56109798E9,,,,0,,5,-8.76,13.0,-1508.578125,35.521514892578125,,,I,
Fix,FLP,17.4070134,78.5195725,437.699982,0.021993,21.326000,317.002869,1651496152000,0.0,0.0,79587798520256,1.956714
Status,1651496152000,46,0,1,12,1575420032,15.80,174.00,12.00,0,1,0,15.8
Status,1651496152000,46,1,1,15,1575420032,21.30,111.00,66.00,1,1,0,21.3
Status,1651496152000,46,2,1,24,1575420032,13.60,156.00,9.00,1,1,0,13.6
Status,1651496152000,46,3,1,2,1575420032,0.00,84.00,14.00,0,1,0,0.0
Status,1651496152000,46,4,1,5,1575420032,0.00,30.00,25.00,0,1,0,0.0
Status,1651496152000,46,5,1,10,1575420032,0.00,240.00,14.00,0,1,0,0.0
Status,1651496152000,46,6,1,13,1575420032,0.00,67.00,35.00,0,1,0,0.0
Status,1651496152000,46,7,1,18,1575420032,0.00,326.00,30.00,0,1,0,0.0
Status,1651496152000,46,8,1,20,1575420032,0.00,46.00,3.00,0,1,0,0.0
Status,1651496152000,46,9,1,23,1575420032,0.00,260.00,39.00,0,1,0,0.0
Status,1651496152000,46,10,1,25,1575420032,0.00,213.00,30.00,0,1,0,0.0
Status,1651496152000,46,11,1,26,1575420032,0.00,300.00,6.00,0,1,0,0.0
Status,1651496152000,46,12,1,29,1575420032,0.00,354.00,73.00,0,1,0,0.0
Status,1651496152000,46,13,3,14,1598062464,0.00,0.00,0.00,0,1,0,0.0
Status,1651496152000,46,14,3,2,1599750016,0.00,205.00,18.00,0,1,0,0.0
Status,1651496152000,46,15,3,22,1600312448,0.00,97.00,26.00,0,1,0,0.0
Status,1651496152000,46,16,3,13,1600875008,0.00,234.00,5.00,0,1,0,0.0
Status,1651496152000,46,17,3,1,1602562560,0.00,216.00,78.00,0,1,0,0.0
Status,1651496152000,46,18,3,24,1603124992,0.00,334.00,16.00,0,1,0,0.0
Status,1651496152000,46,19,3,23,1603687552,0.00,19.00,42.00,0,1,0,0.0
Status,1651496152000,46,20,3,8,1605374976,0.00,25.00,45.00,0,1,0,0.0
Status,1651496152000,46,21,5,29,1561097984,17.20,111.00,33.00,0,1,0,17.2
Status,1651496152000,46,22,5,22,1561097984,16.30,255.00,78.00,0,1,0,16.3
Status,1651496152000,46,23,5,19,1561097984,17.30,30.00,40.00,0,1,0,17.3
Status,1651496152000,46,24,5,16,1561097984,21.60,120.00,37.00,1,1,0,21.6
Status,1651496152000,46,25,5,6,1561097984,20.10,127.00,37.00,1,1,0,20.1
Status,1651496152000,46,26,5,1,1561097984,0.00,95.00,14.00,0,1,0,0.0
Status,1651496152000,46,27,5,2,1561097984,0.00,158.00,69.00,0,1,0,0.0
Status,1651496152000,46,28,5,3,1561097984,0.00,112.00,48.00,0,1,0,0.0
Status,1651496152000,46,29,5,5,1561097984,0.00,230.00,59.00,0,1,0,0.0
Status,1651496152000,46,30,5,7,1561097984,0.00,163.00,24.00,0,1,0,0.0
Status,1651496152000,46,31,5,8,1561097984,0.00,29.00,30.00,0,1,0,0.0
Status,1651496152000,46,32,5,9,1561097984,0.00,144.00,33.00,0,1,0,0.0
Status,1651496152000,46,33,5,10,1561097984,0.00,174.00,35.00,0,1,0,0.0
Status,1651496152000,46,34,5,12,1561097984,0.00,319.00,6.00,0,1,0,0.0
Status,1651496152000,46,35,5,13,1561097984,0.00,14.00,40.00,0,1,0,0.0
Status,1651496152000,46,36,5,21,1561097984,0.00,222.00,26.00,0,1,0,0.0
Status,1651496152000,46,37,4,195,1575420032,15.50,104.00,28.00,0,1,0,15.5
Status,1651496152000,46,38,6,4,1575420032,0.00,201.00,17.00,0,1,0,0.0
Status,1651496152000,46,39,6,7,1575420032,0.00,0.00,0.00,0,1,0,0.0
Status,1651496152000,46,40,6,12,1575420032,0.00,323.00,25.00,0,1,0,0.0
Status,1651496152000,46,41,6,19,1575420032,0.00,147.00,64.00,0,1,0,0.0
Status,1651496152000,46,42,6,24,1575420032,0.00,291.00,13.00,0,1,0,0.0
Status,1651496152000,46,43,6,26,1575420032,0.00,80.00,22.00,0,1,0,0.0
Status,1651496152000,46,44,6,31,1575420032,0.00,243.00,28.00,0,1,0,0.0
Status,1651496152000,46,45,6,33,1575420032,0.00,25.00,45.00,0,1,0,0.0
Fix,GPS,17.4070168,78.5195718,410.492004,0.000000,49.144939,0.000000,1651496153000,1.2445481,0.0,79588798519683,43.12834
Raw,1651496152436,414684292000000,,,-1335116686144925633,0.739260196685791,397.8212480433285,-90.19582346667376,45.02692833089154,29,29,0.0,16399,132956357939341,139,17.2,272.955322265625,11.057000160217285,16,0.0,0.0,1.56109798E9,,,,0,,5,-7.32,12.899999999999999,-1508.578369140625,35.531795501708984,,,I,
Raw,1651496152436,414684292000000,,,-1335116686144925633,0.739260196685791,397.8212480433285,-90.19582346667376,45.02692833089154,29,16,0.0,16399,132956310194278,70,21.6,-312.5154724121094,1.8415000438690186,16,0.0,0.0,1.56109798E9,,,,0,,5,-7.32,17.3,-1508.578369140625,35.531795501708984,,,I,
Fix,FLP,17.4070133,78.5195725,437.699982,0.010917,21.327000,311.134033,1651496153000,0.0,0.0,79588798519683,1.966714
Status,1651496153000,47,0,1,12,1575420032,15.80,174.00,12.00,0,1,0,15.8
Status,1651496153000,47,1,1,15,1575420032,20.90,111.00,66.00,1,1,0,20.9
Status,1651496153000,47,2,1,24,1575420032,13.60,156.00,9.00,0,1,0,13.6
Status,1651496153000,47,3,1,2,1575420032,0.00,84.00,14.00,0,1,0,0.0
Status,1651496153000,47,4,1,5,1575420032,0.00,30.00,25.00,0,1,0,0.0
Status,1651496153000,47,5,1,10,1575420032,0.00,240.00,14.00,0,1,0,0.0
Status,1651496153000,47,6,1,13,1575420032,0.00,67.00,35.00,0,1,0,0.0
Status,1651496153000,47,7,1,18,1575420032,0.00,326.00,30.00,0,1,0,0.0
Status,1651496153000,47,8,1,20,1575420032,0.00,46.00,3.00,0,1,0,0.0
Status,1651496153000,47,9,1,23,1575420032,0.00,260.00,39.00,0,1,0,0.0
Status,1651496153000,47,10,1,25,1575420032,0.00,213.00,30.00,0,1,0,0.0
Status,1651496153000,47,11,1,26,1575420032,0.00,300.00,6.00,0,1,0,0.0
Status,1651496153000,47,12,1,29,1575420032,0.00,354.00,73.00,0,1,0,0.0
Status,1651496153000,47,13,3,14,1598062464,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,47,14,3,2,1599750016,0.00,205.00,18.00,0,1,0,0.0
Status,1651496153000,47,15,3,22,1600312448,0.00,97.00,26.00,0,1,0,0.0
Status,1651496153000,47,16,3,13,1600875008,0.00,234.00,5.00,0,1,0,0.0
Status,1651496153000,47,17,3,1,1602562560,0.00,216.00,78.00,0,1,0,0.0
Status,1651496153000,47,18,3,24,1603124992,0.00,334.00,16.00,0,1,0,0.0
Status,1651496153000,47,19,3,23,1603687552,0.00,19.00,42.00,0,1,0,0.0
Status,1651496153000,47,20,3,8,1605374976,0.00,25.00,45.00,0,1,0,0.0
Status,1651496153000,47,21,5,29,1561097984,17.20,111.00,33.00,0,1,0,17.2
Status,1651496153000,47,22,5,22,1561097984,16.30,255.00,78.00,0,1,0,16.3
Status,1651496153000,47,23,5,19,1561097984,20.60,30.00,40.00,0,1,0,20.6
Status,1651496153000,47,24,5,16,1561097984,21.60,120.00,37.00,1,1,0,21.6
Status,1651496153000,47,25,5,6,1561097984,20.10,127.00,37.00,1,1,0,20.1
Status,1651496153000,47,26,5,1,1561097984,0.00,95.00,14.00,0,1,0,0.0
Status,1651496153000,47,27,5,2,1561097984,0.00,158.00,69.00,0,1,0,0.0
Status,1651496153000,47,28,5,3,1561097984,0.00,112.00,48.00,0,1,0,0.0
Status,1651496153000,47,29,5,5,1561097984,0.00,230.00,59.00,0,1,0,0.0
Status,1651496153000,47,30,5,7,1561097984,0.00,163.00,24.00,0,1,0,0.0
Status,1651496153000,47,31,5,8,1561097984,0.00,29.00,30.00,0,1,0,0.0
Status,1651496153000,47,32,5,9,1561097984,0.00,144.00,33.00,0,1,0,0.0
Status,1651496153000,47,33,5,10,1561097984,0.00,174.00,35.00,0,1,0,0.0
Status,1651496153000,47,34,5,12,1561097984,0.00,319.00,6.00,0,1,0,0.0
Status,1651496153000,47,35,5,13,1561097984,0.00,14.00,40.00,0,1,0,0.0
Status,1651496153000,47,36,5,21,1561097984,0.00,222.00,26.00,0,1,0,0.0
Status,1651496153000,47,37,4,195,1575420032,15.50,104.00,28.00,0,1,0,15.5
Status,1651496153000,47,38,4,195,1176450048,8.10,104.00,28.00,0,1,0,8.1
Status,1651496153000,47,39,6,4,1575420032,0.00,201.00,17.00,0,1,0,0.0
Status,1651496153000,47,40,6,7,1575420032,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,47,41,6,12,1575420032,0.00,323.00,25.00,0,1,0,0.0
Status,1651496153000,47,42,6,19,1575420032,0.00,147.00,64.00,0,1,0,0.0
Status,1651496153000,47,43,6,24,1575420032,0.00,291.00,13.00,0,1,0,0.0
Status,1651496153000,47,44,6,26,1575420032,0.00,80.00,22.00,0,1,0,0.0
Status,1651496153000,47,45,6,31,1575420032,0.00,243.00,28.00,0,1,0,0.0
Status,1651496153000,47,46,6,33,1575420032,0.00,25.00,45.00,0,1,0,0.0
Raw,1651496153436,414685292000000,,,-1335116686144925729,0.7608809471130371,443.1840789038688,-95.97895075787679,48.69846322677387,29,15,0.0,16399,132971368965641,70,20.9,-164.15684509277344,1.9285000562667847,16,0.0,0.0,1.57542003E9,,,,0,,1,-1.1,17.299999999999997,0.0,0.0,,,C,
Raw,1651496153436,414685292000000,,,-1335116686144925729,0.7608809471130371,443.1840789038688,-95.97895075787679,48.69846322677387,29,19,0.0,16399,132957360077529,80,20.6,436.4193420410156,2.366499900817871,16,0.0,0.0,1.56109798E9,,,,0,,5,-7.85,16.3,-1508.578369140625,35.54207992553711,,,I,
Raw,1651496153436,414685292000000,,,-1335116686144925729,0.7608809471130371,443.1840789038688,-95.97895075787679,48.69846322677387,29,195,0.0,16399,132971308782677,34,8.1,-235.55030822753906,10.693500518798828,16,0.0,0.0,1.17645005E9,,,,0,,4,,3.1999999999999993,-7860.00048828125,100.0,,,Q,
Fix,NLP,17.4070215,78.5195543,437.699982,0.000000,17.645000,0.000000,1651496151933,0.0,0.0,79587731000000,1.2880585
Status,1651496153000,47,0,1,12,1575420032,15.80,174.00,12.00,0,1,0,15.8
Status,1651496153000,47,1,1,15,1575420032,20.90,111.00,66.00,0,1,0,20.9
Status,1651496153000,47,2,1,24,1575420032,13.60,156.00,9.00,0,1,0,13.6
Status,1651496153000,47,3,1,2,1575420032,0.00,84.00,14.00,0,1,0,0.0
Status,1651496153000,47,4,1,5,1575420032,0.00,30.00,25.00,0,1,0,0.0
Status,1651496153000,47,5,1,10,1575420032,0.00,240.00,14.00,0,1,0,0.0
Status,1651496153000,47,6,1,13,1575420032,0.00,67.00,35.00,0,1,0,0.0
Status,1651496153000,47,7,1,18,1575420032,0.00,326.00,30.00,0,1,0,0.0
Status,1651496153000,47,8,1,20,1575420032,0.00,46.00,3.00,0,1,0,0.0
Status,1651496153000,47,9,1,23,1575420032,0.00,260.00,39.00,0,1,0,0.0
Status,1651496153000,47,10,1,25,1575420032,0.00,213.00,30.00,0,1,0,0.0
Status,1651496153000,47,11,1,26,1575420032,0.00,300.00,6.00,0,1,0,0.0
Status,1651496153000,47,12,1,29,1575420032,0.00,354.00,73.00,0,1,0,0.0
Status,1651496153000,47,13,3,14,1598062464,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,47,14,3,2,1599750016,0.00,205.00,18.00,0,1,0,0.0
Status,1651496153000,47,15,3,22,1600312448,0.00,97.00,26.00,0,1,0,0.0
Status,1651496153000,47,16,3,13,1600875008,0.00,234.00,5.00,0,1,0,0.0
Status,1651496153000,47,17,3,1,1602562560,0.00,216.00,78.00,0,1,0,0.0
Status,1651496153000,47,18,3,24,1603124992,0.00,334.00,16.00,0,1,0,0.0
Status,1651496153000,47,19,3,23,1603687552,0.00,19.00,42.00,0,1,0,0.0
Status,1651496153000,47,20,3,8,1605374976,0.00,25.00,45.00,0,1,0,0.0
Status,1651496153000,47,21,5,29,1561097984,17.20,111.00,33.00,0,1,0,17.2
Status,1651496153000,47,22,5,22,1561097984,16.30,255.00,78.00,0,1,0,16.3
Status,1651496153000,47,23,5,19,1561097984,20.60,30.00,40.00,0,1,0,20.6
Status,1651496153000,47,24,5,16,1561097984,20.70,120.00,37.00,0,1,0,20.7
Status,1651496153000,47,25,5,6,1561097984,20.10,127.00,37.00,0,1,0,20.1
Status,1651496153000,47,26,5,1,1561097984,0.00,95.00,14.00,0,1,0,0.0
Status,1651496153000,47,27,5,2,1561097984,0.00,158.00,69.00,0,1,0,0.0
Status,1651496153000,47,28,5,3,1561097984,0.00,112.00,48.00,0,1,0,0.0
Status,1651496153000,47,29,5,5,1561097984,0.00,230.00,59.00,0,1,0,0.0
Status,1651496153000,47,30,5,7,1561097984,0.00,163.00,24.00,0,1,0,0.0
Status,1651496153000,47,31,5,8,1561097984,0.00,29.00,30.00,0,1,0,0.0
Status,1651496153000,47,32,5,9,1561097984,0.00,144.00,33.00,0,1,0,0.0
Status,1651496153000,47,33,5,10,1561097984,0.00,174.00,35.00,0,1,0,0.0
Status,1651496153000,47,34,5,12,1561097984,0.00,319.00,6.00,0,1,0,0.0
Status,1651496153000,47,35,5,13,1561097984,0.00,14.00,40.00,0,1,0,0.0
Status,1651496153000,47,36,5,21,1561097984,0.00,222.00,26.00,0,1,0,0.0
Status,1651496153000,47,37,4,195,1575420032,15.50,104.00,28.00,0,1,0,15.5
Status,1651496153000,47,38,4,195,1176450048,8.10,104.00,28.00,0,1,0,8.1
Status,1651496153000,47,39,6,4,1575420032,0.00,201.00,17.00,0,1,0,0.0
Status,1651496153000,47,40,6,7,1575420032,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,47,41,6,12,1575420032,0.00,323.00,25.00,0,1,0,0.0
Status,1651496153000,47,42,6,19,1575420032,0.00,147.00,64.00,0,1,0,0.0
Status,1651496153000,47,43,6,24,1575420032,0.00,291.00,13.00,0,1,0,0.0
Status,1651496153000,47,44,6,26,1575420032,0.00,80.00,22.00,0,1,0,0.0
Status,1651496153000,47,45,6,31,1575420032,0.00,243.00,28.00,0,1,0,0.0
Status,1651496153000,47,46,6,33,1575420032,0.00,25.00,45.00,0,1,0,0.0
Raw,1651496154436,414686292000000,,,-1335116686144925835,0.34423828125,534.5920217223465,-100.257995929756,48.20096227332625,29,16,0.0,16399,132958310196352,80,20.7,-312.2850341796875,1.93149995803833,16,0.0,0.0,1.56109798E9,,,,0,,5,-9.08,16.4,-1508.578369140625,35.552452087402344,,,I,
Status,1651496153000,46,0,1,12,1575420032,15.80,174.00,12.00,0,1,0,15.8
Status,1651496153000,46,1,1,15,1575420032,21.50,111.00,66.00,0,1,0,21.5
Status,1651496153000,46,2,1,24,1575420032,13.60,156.00,9.00,0,1,0,13.6
Status,1651496153000,46,3,1,2,1575420032,0.00,84.00,14.00,0,1,0,0.0
Status,1651496153000,46,4,1,5,1575420032,0.00,30.00,25.00,0,1,0,0.0
Status,1651496153000,46,5,1,10,1575420032,0.00,240.00,14.00,0,1,0,0.0
Status,1651496153000,46,6,1,13,1575420032,0.00,67.00,35.00,0,1,0,0.0
Status,1651496153000,46,7,1,18,1575420032,0.00,326.00,30.00,0,1,0,0.0
Status,1651496153000,46,8,1,20,1575420032,0.00,46.00,3.00,0,1,0,0.0
Status,1651496153000,46,9,1,23,1575420032,0.00,260.00,39.00,0,1,0,0.0
Status,1651496153000,46,10,1,25,1575420032,0.00,213.00,30.00,0,1,0,0.0
Status,1651496153000,46,11,1,26,1575420032,0.00,300.00,6.00,0,1,0,0.0
Status,1651496153000,46,12,1,29,1575420032,0.00,354.00,73.00,0,1,0,0.0
Status,1651496153000,46,13,3,14,1598062464,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,46,14,3,2,1599750016,0.00,205.00,18.00,0,1,0,0.0
Status,1651496153000,46,15,3,22,1600312448,0.00,97.00,26.00,0,1,0,0.0
Status,1651496153000,46,16,3,13,1600875008,0.00,234.00,5.00,0,1,0,0.0
Status,1651496153000,46,17,3,1,1602562560,0.00,216.00,78.00,0,1,0,0.0
Status,1651496153000,46,18,3,24,1603124992,0.00,334.00,16.00,0,1,0,0.0
Status,1651496153000,46,19,3,23,1603687552,0.00,19.00,42.00,0,1,0,0.0
Status,1651496153000,46,20,3,8,1605374976,0.00,25.00,45.00,0,1,0,0.0
Status,1651496153000,46,21,5,29,1561097984,17.20,111.00,33.00,0,1,0,17.2
Status,1651496153000,46,22,5,22,1561097984,16.30,255.00,78.00,0,1,0,16.3
Status,1651496153000,46,23,5,19,1561097984,20.60,30.00,40.00,0,1,0,20.6
Status,1651496153000,46,24,5,16,1561097984,20.70,120.00,37.00,0,1,0,20.7
Status,1651496153000,46,25,5,6,1561097984,20.10,127.00,37.00,0,1,0,20.1
Status,1651496153000,46,26,5,1,1561097984,0.00,95.00,14.00,0,1,0,0.0
Status,1651496153000,46,27,5,2,1561097984,0.00,158.00,69.00,0,1,0,0.0
Status,1651496153000,46,28,5,3,1561097984,0.00,112.00,48.00,0,1,0,0.0
Status,1651496153000,46,29,5,5,1561097984,0.00,230.00,59.00,0,1,0,0.0
Status,1651496153000,46,30,5,7,1561097984,0.00,163.00,24.00,0,1,0,0.0
Status,1651496153000,46,31,5,8,1561097984,0.00,29.00,30.00,0,1,0,0.0
Status,1651496153000,46,32,5,9,1561097984,0.00,144.00,33.00,0,1,0,0.0
Status,1651496153000,46,33,5,10,1561097984,0.00,174.00,35.00,0,1,0,0.0
Status,1651496153000,46,34,5,12,1561097984,0.00,319.00,6.00,0,1,0,0.0
Status,1651496153000,46,35,5,13,1561097984,0.00,14.00,40.00,0,1,0,0.0
Status,1651496153000,46,36,5,21,1561097984,0.00,222.00,26.00,0,1,0,0.0
Status,1651496153000,46,37,4,195,1176450048,8.10,104.00,28.00,0,1,0,8.1
Status,1651496153000,46,38,6,4,1575420032,0.00,201.00,17.00,0,1,0,0.0
Status,1651496153000,46,39,6,7,1575420032,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,46,40,6,12,1575420032,0.00,323.00,25.00,0,1,0,0.0
Status,1651496153000,46,41,6,19,1575420032,0.00,147.00,64.00,0,1,0,0.0
Status,1651496153000,46,42,6,24,1575420032,0.00,291.00,13.00,0,1,0,0.0
Status,1651496153000,46,43,6,26,1575420032,0.00,80.00,22.00,0,1,0,0.0
Status,1651496153000,46,44,6,31,1575420032,0.00,243.00,28.00,0,1,0,0.0
Status,1651496153000,46,45,6,33,1575420032,0.00,25.00,45.00,0,1,0,0.0
Raw,1651496155436,414687292000000,,,-1335116686144925936,0.9104118347167969,581.0275906696916,-100.43199020152036,49.77122431128737,29,15,0.0,16399,132973368966865,70,21.5,-163.25294494628906,1.8385000228881836,16,0.0,0.0,1.57542003E9,,,,0,,1,-1.96,17.9,0.0,0.0,,,C,
Status,1651496153000,47,0,1,12,1575420032,15.80,174.00,12.00,0,1,0,15.8
Status,1651496153000,47,1,1,15,1575420032,23.00,111.00,66.00,0,1,0,23.0
Status,1651496153000,47,2,1,24,1575420032,13.60,156.00,9.00,0,1,0,13.6
Status,1651496153000,47,3,1,2,1575420032,0.00,84.00,14.00,0,1,0,0.0
Status,1651496153000,47,4,1,5,1575420032,0.00,30.00,25.00,0,1,0,0.0
Status,1651496153000,47,5,1,10,1575420032,0.00,240.00,14.00,0,1,0,0.0
Status,1651496153000,47,6,1,13,1575420032,0.00,67.00,35.00,0,1,0,0.0
Status,1651496153000,47,7,1,18,1575420032,0.00,326.00,30.00,0,1,0,0.0
Status,1651496153000,47,8,1,20,1575420032,0.00,46.00,3.00,0,1,0,0.0
Status,1651496153000,47,9,1,23,1575420032,0.00,260.00,39.00,0,1,0,0.0
Status,1651496153000,47,10,1,25,1575420032,0.00,213.00,30.00,0,1,0,0.0
Status,1651496153000,47,11,1,26,1575420032,0.00,300.00,6.00,0,1,0,0.0
Status,1651496153000,47,12,1,29,1575420032,0.00,354.00,73.00,0,1,0,0.0
Status,1651496153000,47,13,3,14,1598062464,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,47,14,3,2,1599750016,0.00,205.00,18.00,0,1,0,0.0
Status,1651496153000,47,15,3,22,1600312448,0.00,97.00,26.00,0,1,0,0.0
Status,1651496153000,47,16,3,13,1600875008,0.00,234.00,5.00,0,1,0,0.0
Status,1651496153000,47,17,3,1,1602562560,0.00,216.00,78.00,0,1,0,0.0
Status,1651496153000,47,18,3,24,1603124992,0.00,334.00,16.00,0,1,0,0.0
Status,1651496153000,47,19,3,23,1603687552,0.00,19.00,42.00,0,1,0,0.0
Status,1651496153000,47,20,3,8,1605374976,0.00,25.00,45.00,0,1,0,0.0
Status,1651496153000,47,21,5,29,1561097984,17.20,111.00,33.00,0,1,0,17.2
Status,1651496153000,47,22,5,22,1561097984,16.30,255.00,78.00,0,1,0,16.3
Status,1651496153000,47,23,5,19,1561097984,20.60,30.00,40.00,0,1,0,20.6
Status,1651496153000,47,24,5,16,1561097984,20.70,120.00,37.00,0,1,0,20.7
Status,1651496153000,47,25,5,6,1561097984,20.10,127.00,37.00,0,1,0,20.1
Status,1651496153000,47,26,5,1,1561097984,0.00,95.00,14.00,0,1,0,0.0
Status,1651496153000,47,27,5,2,1561097984,0.00,158.00,69.00,0,1,0,0.0
Status,1651496153000,47,28,5,3,1561097984,0.00,112.00,48.00,0,1,0,0.0
Status,1651496153000,47,29,5,5,1561097984,0.00,230.00,59.00,0,1,0,0.0
Status,1651496153000,47,30,5,7,1561097984,0.00,163.00,24.00,0,1,0,0.0
Status,1651496153000,47,31,5,8,1561097984,0.00,29.00,30.00,0,1,0,0.0
Status,1651496153000,47,32,5,9,1561097984,0.00,144.00,33.00,0,1,0,0.0
Status,1651496153000,47,33,5,10,1561097984,0.00,174.00,35.00,0,1,0,0.0
Status,1651496153000,47,34,5,12,1561097984,0.00,319.00,6.00,0,1,0,0.0
Status,1651496153000,47,35,5,13,1561097984,0.00,14.00,40.00,0,1,0,0.0
Status,1651496153000,47,36,5,21,1561097984,0.00,222.00,26.00,0,1,0,0.0
Status,1651496153000,47,37,4,195,1575420032,0.00,104.00,28.00,0,1,0,0.0
Status,1651496153000,47,38,4,195,1176450048,8.10,104.00,28.00,0,1,0,8.1
Status,1651496153000,47,39,6,4,1575420032,0.00,201.00,17.00,0,1,0,0.0
Status,1651496153000,47,40,6,7,1575420032,0.00,0.00,0.00,0,1,0,0.0
Status,1651496153000,47,41,6,12,1575420032,0.00,323.00,25.00,0,1,0,0.0
Status,1651496153000,47,42,6,19,1575420032,0.00,147.00,64.00,0,1,0,0.0
Status,1651496153000,47,43,6,24,1575420032,0.00,291.00,13.00,0,1,0,0.0
Status,1651496153000,47,44,6,26,1575420032,0.00,80.00,22.00,0,1,0,0.0
Status,1651496153000,47,45,6,31,1575420032,0.00,243.00,28.00,0,1,0,0.0
Status,1651496153000,47,46,6,33,1575420032,0.00,25.00,45.00,0,1,0,0.0
Raw,1651496156436,414688292000000,,,-1335116686144926043,0.39853382110595703,671.3355542160571,-101.56101248777485,39.67204275507752,29,15,0.0,16399,132974368967261,53,23.0,-157.17306518554688,0.9284999966621399,16,0.0,0.0,1.57542003E9,,,,0,,1,-1.65,19.4,0.0,0.0,,,C,
Status,1651496153000,47,0,1,12,1575420032,15.80,174.00,12.00,0,1,0,15.8
Status,1651496153000,47,1,1,15,1575420032,22.00,111.00,66.00,0,1,0,22.0
Status,1651496153000,47,2,1,24,1575420032,13.60,154.00,10.00,0,1,0,13.6
Status,1651496153000,47,3,1,2,1575420032,0.00,84.00,14.00,0,1,0,0.0
Status,1651496153000,47,4,1,5,1575420032,0.00,30.00,25.00,0,1,0,0.0
Status,1651496153000,47,5,1,10,1575420032,0.00,241.00,14.00,0,1,0,0.0
Status,1651496153000,47,6,1,13,1575420032,0.00,67.00,35.00,0,1,0,0.0
Status,1651496153000,47,7,1,18,1575420032,0.00,326.00,30.00,0,1,0,0.0
